VH,VH_Times_VH,VH_VV_Ratio,VV,VV_Plus_VH,VV_Times_VH,VV_Times_VV,VV_VH_Ratio,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,DI,EVI,MNDWI,NDBI,NDTI,NDVI,State,wClass
-13.557029944781252,184.5673721590455,0.6136499929685575,-8.291321490027297,-21.848351434808556,112.49497422433966,69.75240515344923,1.6596272792865352,2672,1777,469,608,626,1067,1562,1867,2005,2158,0.32455394,1.5359768322566272,-0.6292683,0.14261279,-0.49014676,0.5241353,KA,nonWater
-12.4907232174607,162.42896600845424,0.6576537801218386,-7.693906771687765,-20.184629989148476,94.20402155229552,60.62057853547191,1.6918912263371877,3227,2519,878,1156,1384,1814,2384,2626,2700,2880,0.23453447,0.744343891402715,-0.47250742,0.08891513,-0.37088436,0.3222331,KA,nonWater
-15.645187521439375,249.72638053244864,0.4681720834741181,-7.675320915019492,-23.320508436458866,126.97799414164623,68.81955985167981,2.6354133130901647,2871,2038,540,807,1052,1263,1530,1666,1897,2006,0.25259423,0.5078125,-0.5611746,0.20427853,-0.43268892,0.2865378,KA,nonWater
-17.70441498639664,327.4494309786799,0.582235142843359,-9.75204974090254,-27.45646472729918,172.80485145691458,96.06188755587594,1.833469033214013,4250,3571,1180,1578,2188,2585,2615,2772,2842,3080,0.15872887,0.2296025839067547,-0.45847633,0.19853356,-0.38706544,0.13001987,KA,nonWater
-16.33681455034441,267.0630127136547,0.6077876591612296,-9.914851447899135,-26.251665998243546,161.85323134330662,98.45019710371382,1.65143543211679,2800,1794,566,808,1122,1382,2061,2336,2392,2647,0.3323069,0.6506147540983607,-0.55210644,0.078582436,-0.37893927,0.36141148,KA,nonWater
-21.643049315271515,484.725480571985,0.5781166031035941,-12.342803939712036,-33.985853254983546,273.9393434138936,156.82236986182593,1.7582018111055402,5123,4609,853,1300,2310,2614,2806,3005,3053,3264,0.16095136,0.1766272048685399,-0.5952047,0.25318003,-0.5599932,0.13854186,KA,nonWater
-21.842645559678687,484.0906884026585,0.5462137423070158,-11.86116807587062,-33.7038136355493,261.42241538045624,142.49616429825878,1.8497291342919304,4510,3520,606,1138,2132,2437,2572,2719,2790,2932,0.22093995,0.1490306214894002,-0.5970255,0.23561645,-0.5113783,0.1336855,KA,nonWater
-13.153267301827078,173.11052291354443,0.6438859134910379,-8.468241817303742,-21.62150911913082,111.4380993336049,71.75298506116408,1.5534245202322787,1773,914,303,537,343,948,2157,2221,2708,2688,0.5107889,2.370214471838044,-0.53506494,-0.20865878,-0.25982082,0.77515566,KA,nonWater
-14.048540354543189,198.79179524151857,0.5940433951790114,-8.254005992447292,-22.302546346990475,115.55237370725136,68.3452601775953,1.7134883895550364,1803,1657,466,595,752,944,1114,1184,1136,1316,0.13234444,0.4456824512534819,-0.5037531,0.22694795,-0.4715808,0.20338982,KA,nonWater
-13.641275903933964,186.9021051979677,0.4493364339191038,-6.099753206222739,-19.741029110156703,83.14216984894627,37.305039481946736,2.2441344023779943,1196,557,179,336,208,559,1937,2475,2694,2549,0.6265942,2.389925014420304,-0.5613577,-0.38508996,-0.2474804,0.8566506,KA,nonWater
-17.22324527136275,298.3787547549952,0.6071154784275017,-10.456102724566463,-27.679347995929213,181.13671727821355,109.9626487154446,1.647133503144966,1660,1189,499,758,749,1150,1514,1740,2158,1740,0.32454467,1.2102731489434806,-0.37303558,-0.13043478,-0.22136621,0.48469213,KA,nonWater
-14.518433736277784,214.1178575729926,0.5952757794583768,-8.684400098172164,-23.202833834449947,128.71479864543878,80.05015640948609,1.768866900186176,2853,1901,452,661,749,1167,1903,2178,2334,2502,0.3387534,1.1522244838615876,-0.62379056,0.10005784,-0.48399687,0.5141096,KA,nonWater
-22.63968362391843,522.4894572871974,0.6304604952915893,-13.983356594854472,-36.62304021877289,315.6783587440133,196.9358193743844,1.6374701356886856,4530,3946,848,1066,1452,1638,1881,2074,2260,2442,0.15065244,0.4378929113375244,-0.6190136,0.33431518,-0.5746209,0.21767241,KA,nonWater
-16.957789627754522,287.9798958326496,0.6826650670233433,-11.574140426656117,-28.53193005441064,196.5141076438955,134.1027519439986,1.4648891927966914,1270,1044,424,549,601,721,1062,1173,1248,1248,0.22500609,0.9656716417910448,-0.39637163,0.008737093,-0.31073445,0.34991887,KA,nonWater
-13.64287087938122,187.9484667483433,0.5583182792051771,-7.557532035475806,-21.20040291485703,103.28717744330883,57.81491667308735,1.822027378428904,2860,2397,511,630,834,1095,1264,1425,1532,1694,0.18398707,0.6452209280828248,-0.63896847,0.30236796,-0.58374625,0.29501268,KA,nonWater
-26.939404770328636,774.5719166613745,0.5830773069759935,-15.108093871615116,-42.04749864194376,413.460895028831,232.30168969963867,1.784743120179434,3321,2491,836,1140,1451,1766,2142,2373,2565,2645,0.23694442,0.5567772890843663,-0.48890382,0.12844037,-0.3720738,0.27739045,KA,nonWater
-14.730744740477864,218.22632160802075,0.6105050076063115,-8.925809705873045,-23.656554446350917,131.25125724819097,80.1872961400208,1.6647385115246351,3303,2694,913,1366,1656,1968,2503,2763,2975,3008,0.21454827,0.543738148239756,-0.414864,0.052245937,-0.3270936,0.2848197,KA,nonWater
-19.91133864192385,403.1533367982899,0.5527567139624888,-10.957348566853849,-30.868687208777697,220.69213662995892,122.11694080235137,1.8270756841253728,4793,3968,879,1554,2666,2880,3091,3307,3532,3495,0.20242652,0.1673559308932091,-0.5103198,0.15147147,-0.43716046,0.1397225,KA,nonWater
-12.912103291904208,167.06477649460837,0.5507114320982953,-7.114364781907844,-20.02646807381205,92.09807174782468,50.80167995724297,1.8168309794487143,1917,1002,268,566,369,1035,2297,2391,2702,2872,0.49313074,2.0063639490884078,-0.54409987,-0.1699502,-0.2780612,0.7596874,KA,nonWater
-23.946134358253804,587.9583609361463,0.5364016173500841,-12.521297554753495,-36.4674319130073,299.8465404143602,157.113865952967,1.9156880062194677,5192,4424,878,1378,2316,2667,2760,2991,3064,3189,0.17456253,0.1802235929067077,-0.58051753,0.25775194,-0.5249914,0.13903345,KA,nonWater
-18.580627367044023,350.773022416214,0.4935040132894239,-9.130322857183623,-27.71095022422765,171.6477796431922,84.08616226339689,2.028649961837563,1883,1121,604,969,944,1485,2164,2389,2544,2614,0.3586006,1.0872519706441968,-0.32047686,-0.14931105,-0.07272727,0.4587156,KA,nonWater
-21.95041549588151,499.8808837345348,0.5959737198433357,-13.109431672239689,-35.059847168121195,299.18703696752044,179.34641277155544,1.681793649837551,2915,2549,914,1124,1476,1531,1745,1882,2100,2054,0.15446593,0.3803022915650902,-0.44342658,0.16251247,-0.38796625,0.17449665,KA,nonWater
-13.72841113959936,188.8704154684703,0.6092466614893605,-8.350978220000105,-22.079389359599464,114.70697515601924,70.05435817808916,1.650543370588314,2877,2186,561,715,911,1149,1485,1658,1823,1988,0.23667939,0.7396593673965937,-0.60189307,0.22425532,-0.50706655,0.3335772,KA,nonWater
-16.152826268024313,262.6306474829849,0.6090468326825081,-9.627043136554423,-25.77986940457874,153.14483187798436,95.9216287522056,1.765050271157337,2459,2043,637,868,1234,1377,1586,1576,1766,1888,0.18413678,0.3027199271651303,-0.4782086,0.16402367,-0.40364137,0.17733334,KA,nonWater
-15.08361157590724,228.45136905191103,0.6560692298440911,-9.852128674650611,-24.935740250557853,148.5632262534781,97.5988533674111,1.5404174871464955,3035,2702,529,721,902,1215,1430,1607,1790,1828,0.1699806,0.6861381548446917,-0.61608094,0.2580311,-0.57873213,0.32986626,KA,nonWater
-12.720822631546808,162.25871578932552,0.6373194664900569,-8.080448083517513,-20.801270715064323,102.72687688967562,65.44124780196272,1.5787043226149622,3032,2139,679,857,1136,1409,1697,1938,1931,2191,0.2471416,0.5437012720558063,-0.5592697,0.22184163,-0.42790386,0.25921094,KA,nonWater
-21.594822888344165,466.336375578953,0.3766249187356436,-8.133148415433237,-29.7279713037774,175.63389955589773,66.14810314746417,2.65516154203782,1816,1690,682,872,1092,1243,1292,1393,1440,1559,0.11928498,0.3022932592077832,-0.35119048,0.11547912,-0.31928182,0.13744076,KA,nonWater
-20.31728609374058,416.13929260618113,0.6472678194525497,-13.194452976125506,-33.511739069866096,270.98826963944657,177.10951438158142,1.5525494123825812,3883,2945,624,994,1760,2347,2678,2850,2890,3106,0.2645631,0.3220841409189374,-0.59237236,0.14661154,-0.49530336,0.24301076,KA,nonWater
-26.941417064299053,735.1953763269726,0.5831873858332084,-15.614096645073325,-42.555513709372384,423.3361617139174,247.72108734940616,1.7412676834329903,4819,4292,841,1348,2334,2523,2610,2770,3132,2990,0.170039,0.1842190313495544,-0.56283444,0.21217456,-0.5219858,0.14599341,KA,nonWater
-25.522780192271878,654.2565830512913,0.5566095528464197,-14.179114394369002,-39.70189458664088,362.7803627572233,203.2335336747224,1.8155468329637447,3844,3616,539,763,1400,1648,1783,1953,1930,2026,0.13739781,0.2107020752166653,-0.66876495,0.33148596,-0.6515186,0.15915915,KA,nonWater
-26.72185901556237,755.3751904801591,0.5951517631411294,-15.310058365943949,-42.031917381506304,411.5242099797088,235.26394416963413,1.741299042929383,5341,4491,978,1554,2442,2824,2946,3223,3288,3452,0.17609377,0.1994154252310013,-0.54923856,0.23791865,-0.4858561,0.14764398,KA,nonWater
-14.53801144533407,211.50768420951175,0.5367070421108247,-7.773175407512887,-22.311186852846955,112.66510774752656,61.39171929708044,1.9031270355125416,2040,1213,301,446,512,775,1132,1289,1458,1508,0.35660267,1.0402463162524742,-0.64119065,0.1663808,-0.4623267,0.48020303,KA,nonWater
-16.579736588116997,276.4737973721026,0.6024377658985578,-9.973904262701938,-26.553640850818933,166.06785372473726,100.14572762476443,1.666233148160892,3106,2458,999,1276,1707,1957,2231,2390,2691,2726,0.21645159,0.4520812276026831,-0.41761753,0.071588755,-0.3165506,0.22373806,KA,nonWater
-21.75151077699062,473.1282210815391,0.486335075300814,-10.578522631634202,-32.33003340862482,230.09884902663052,111.905141067997,2.056195513723676,2329,1889,901,1160,1546,1718,1737,1864,1888,2021,0.16074869,0.1939875212705615,-0.33505303,0.104576714,-0.23909478,0.09959231,KA,nonWater
-18.880109673470344,360.9535900969393,0.5482603207949868,-10.19957840926608,-29.079688082736425,192.2404411150793,104.08797381332084,1.8552036658993647,3085,2114,520,689,963,1179,1396,1559,1843,1919,0.27486742,0.5910800644814616,-0.6348702,0.2520292,-0.50838387,0.31361368,KA,nonWater
-15.535255700412764,242.4865038202977,0.4728335042528306,-7.325602138590961,-22.860857839003728,113.98346586504758,54.69946873463978,2.157572897042046,2690,2250,839,980,1240,1394,1561,1722,1738,1907,0.15643771,0.4313182054391131,-0.46594006,0.21499549,-0.39318886,0.16722633,KA,nonWater
-19.977917159533185,405.852379270696,0.6675675139746475,-13.192440782889175,-33.17035794242235,265.58231575617776,176.37790310639224,1.5230793276957169,4494,3367,1090,1430,1894,2106,2567,2872,3162,3243,0.22958323,0.4990554156171284,-0.5172181,0.17398119,-0.40379405,0.25079113,KA,nonWater
-16.356953597002235,270.2071033023267,0.7259992050538915,-11.847813050668922,-28.204766647671168,195.30481301896472,141.44424264963368,1.3805966643763938,3389,2474,644,915,1262,1760,2109,2327,2400,2691,0.26149487,0.5531790783589344,-0.57481414,0.17084125,-0.4600177,0.31075916,KA,nonWater
-19.692940219274465,390.0287427475693,0.5957869668155966,-11.685454731400371,-31.37839495067485,230.45029233634835,139.13802305095575,1.7168366274974485,4841,3781,1134,1702,2282,2650,2835,2927,3178,3380,0.18782403,0.2677504183600286,-0.47974935,0.20738247,-0.379172,0.16410257,KA,nonWater
-16.809259344907897,283.1626446710421,0.6411444112304051,-10.741453957634828,-27.550713302542725,180.34767255114596,115.44973493678638,1.567664045516112,1965,1288,435,617,579,976,1938,2336,2314,2444,0.3838939,1.7168018998614685,-0.5220759,-0.08156111,-0.35223097,0.59972346,KA,nonWater
-13.384758732319934,180.11087430995545,0.4696704271767519,-6.233479407210004,-19.61823813952994,83.15981465796003,38.991653358612695,2.1612000185502938,4028,2660,921,1292,1973,2490,2726,3021,3153,3451,0.29003862,0.3648957882367493,-0.51428574,0.12184933,-0.34615386,0.23019898,KA,nonWater
-13.331730124875993,177.8546794044802,0.5385462268415916,-7.191501192499166,-20.52323131737516,96.1022558055661,52.18701952926224,1.865102179510048,1967,1156,325,448,462,834,1315,1505,1772,1827,0.39958826,1.5539739027283512,-0.6289855,0.052152984,-0.4413965,0.5863921,KA,nonWater
-23.646232608098646,559.1443165563077,0.5368355464453114,-12.69413820354158,-36.34037081164023,300.16854472029564,161.14114473061383,1.8627678562300125,2040,1617,786,1005,1372,1535,1732,1824,1794,2014,0.18773234,0.255324298160697,-0.33990148,0.06416275,-0.23340961,0.13329121,KA,nonWater
-14.046349249373494,199.19747691635985,0.6280910194756115,-8.775636691822584,-22.82198594119607,123.84560023662743,77.30955468247069,1.5992504749658605,2783,2103,701,849,1058,1347,1577,1755,1862,2070,0.22285113,0.680548501777552,-0.532489,0.19827771,-0.42479676,0.27534246,KA,nonWater
-25.953985828588397,700.2690646443025,0.6003531124794003,-15.07101065516349,-41.02499648375189,388.8681705024634,228.10309248471623,1.7396878605203774,5323,4642,1212,1798,2640,2811,2926,3144,3404,3414,0.15078789,0.1880846873461349,-0.49501476,0.2198923,-0.4416149,0.12640636,KA,nonWater
-15.998193715621795,256.709268501526,0.574448887115013,-9.16081688390485,-25.15901059952665,146.52021434251978,84.3693475650748,1.756061834614228,3415,2385,545,702,987,1342,1616,1894,2170,2309,0.2880535,0.7383597553364124,-0.658975,0.22291853,-0.5451895,0.37472284,KA,nonWater
-14.309964763868948,208.4330019388613,0.5764792680807636,-8.074859364163723,-22.38482412803267,115.00449091494966,67.75618661485233,1.8643398219451035,3468,2719,689,1024,1346,1557,2361,2654,2897,2959,0.2593985,0.6677861017824851,-0.54407835,0.08970935,-0.4528453,0.36554325,KA,nonWater
-17.32363248772956,302.1147011522947,0.6315047113466594,-10.8545569627532,-28.178189450482765,187.99397660060808,118.36621117880664,1.6046198479053242,3098,2322,601,899,1194,1491,1967,2119,2240,2313,0.24734198,0.5339458907605922,-0.5501626,0.16073436,-0.44178826,0.30460104,KA,nonWater
-23.767096623835904,564.8748819267521,0.6504881329371182,-15.460214308175102,-39.22731093201101,367.444407287608,239.01822645470216,1.5373070612137802,2277,1985,763,1010,1354,1575,1629,1758,1856,2067,0.15965207,0.2947047082305976,-0.38545787,0.10186306,-0.32554257,0.15638629,KA,nonWater
-13.583431343518274,184.8208831675106,0.6498817157358324,-8.796950117829649,-22.38038146134792,119.29571524515376,78.14806332508711,1.5626117498734051,2553,1679,597,755,957,1298,1594,1812,1847,2081,0.28767926,0.714859437751004,-0.5435308,0.16045454,-0.379622,0.3174037,KA,nonWater
-25.95262351367446,757.5424045304754,0.5954729176562285,-14.427160487048791,-40.37978400072324,383.0946627822704,210.6408939799821,1.7804125343183113,4537,3801,1076,1336,1696,1993,2189,2430,2592,2816,0.16240013,0.4766971696105554,-0.5450366,0.2728293,-0.47985205,0.20895523,KA,nonWater
-22.120440898894525,507.7141333864665,0.6049295131174253,-13.004306850440722,-35.12474774933524,292.5772502355978,173.00100104860573,1.7076031869647454,5244,4686,734,1336,2486,2850,2991,3213,3284,3426,0.17223367,0.1571361058601134,-0.59392095,0.22983114,-0.5562936,0.13830157,KA,nonWater
-13.950472197487697,195.7964943879615,0.646453937825222,-9.072287502118987,-23.022759699606688,128.04166907705147,86.15809076279649,1.601206337283808,2869,1938,512,814,732,1356,2152,2516,2624,2776,0.3324439,1.4888259364180043,-0.55796903,0.044602223,-0.40843022,0.56376636,KA,nonWater
-20.462362607890988,425.7762434050842,0.6085240517280166,-12.407160396553095,-32.86952300444409,257.119987633592,156.3232090592229,1.6532291743266871,2964,2769,1005,1252,1550,1913,2044,2093,1917,2195,0.09660751,0.2492867816872707,-0.4060721,0.21450523,-0.37726933,0.105855204,KA,nonWater
-22.329193168447063,498.592867553823,0.5664499193817538,-12.648369670126447,-34.97756283857351,282.4278896301805,159.98125531217462,1.7653811321774748,2633,2214,955,1302,1764,1901,1958,2080,2306,2241,0.16830277,0.2365366151697652,-0.3382465,0.06620774,-0.25938568,0.13316953,KA,nonWater
-19.68966622192218,398.7255004029138,0.5428296278183216,-10.299635556322826,-29.989301778245007,201.6790367269036,108.29969051760156,1.9588267308565448,2247,1465,362,628,575,1084,2118,2462,2602,2767,0.39700374,1.5181246255242662,-0.56313044,-0.07321097,-0.39990443,0.6380233,KA,nonWater
-21.54946398157701,467.015341321582,0.6635266280371253,-14.229954881645572,-35.77941886322259,306.87612067704896,204.1085022405491,1.5238239517418148,4098,2993,769,1158,1830,2122,2369,2505,2706,2821,0.24217252,0.2765326093819054,-0.55936074,0.20458554,-0.44206214,0.19312169,KA,nonWater
-22.80995255533117,522.5275461993359,0.6073922222635149,-13.821091693893608,-36.63104424922477,315.8010390862423,191.9363569772813,1.6558585872380944,4214,3270,1104,1642,2652,2988,3112,3350,3472,3516,0.22019368,0.1846015308419631,-0.43920764,0.09653916,-0.33143324,0.1338994,KA,nonWater
-21.88140573125378,478.7959167757457,0.5520654284108767,-12.07996762925683,-33.961373360510606,264.3266729161805,145.92561792389287,1.8113795005756932,2476,2175,902,1150,1500,1682,1863,1904,2098,2140,0.15812129,0.3449469312413475,-0.36569223,0.08264101,-0.30827066,0.16620344,KA,nonWater
-19.132687339706,368.7086286579853,0.5627706939718589,-10.741357420075444,-29.87404475978144,206.43594659029256,116.46186010722022,1.7925905309767634,4728,3403,1242,1870,2958,3245,3633,3964,4640,4402,0.27969402,0.3216307174544898,-0.43316156,0.009393681,-0.29072633,0.22137405,KA,nonWater
-18.19469435320226,337.86360250804483,0.4899822026990173,-8.768495756491877,-26.96319010969413,160.0470661691185,77.2118657246871,2.0771571609297426,2795,2369,870,1166,1642,1700,1959,2122,2170,2337,0.16823529,0.2400873044743543,-0.41125977,0.12588117,-0.34031117,0.13850997,KA,nonWater
-15.290625877468845,235.82956666108555,0.5907509102403954,-8.93947853098248,-24.23010440845133,136.377042019397,80.2198960055506,1.7202979442076762,2870,1933,528,709,927,1145,1458,1636,1948,1979,0.291689,0.7188116023655309,-0.60379994,0.19136572,-0.4632854,0.35513043,KA,nonWater
-26.466906804444758,717.2432447734567,0.4108671902345082,-10.69685781519546,-37.16376461964022,285.13577541775186,114.71001724594085,2.463235237215064,4521,4116,1098,1554,2344,2656,2780,2953,3040,3094,0.14292192,0.1961668545659526,-0.48839507,0.19587356,-0.45185184,0.12927191,KA,nonWater
